Date,Open,High,Low,Close,Adj Close,Volume
2022-04-04,100.629997,101.400002,100.459999,101.400002,99.694839,5179000
2022-04-05,100.970001,101.349998,99.680000,99.949997,98.269218,4349400
2022-04-06,98.980003,99.320000,98.169998,98.800003,97.138565,3269700
2022-04-07,98.650002,99.440002,98.050003,99.010002,97.345032,4303700
2022-04-08,98.870003,99.449997,98.500000,98.919998,97.256546,2272700
2022-04-11,98.300003,98.339996,97.330002,97.510002,95.870255,3761400
2022-04-12,98.050003,98.470001,96.709999,96.970001,95.339333,2964600
2022-04-13,97.010002,98.269997,96.970001,98.139999,96.489662,2449700
2022-04-14,98.230003,98.339996,97.099998,97.110001,95.476982,2237300
2022-04-18,96.919998,97.389999,96.540001,96.949997,95.319664,1674800
2022-04-19,96.639999,98.120003,96.620003,97.980003,96.332352,5598500
2022-04-20,98.550003,98.570000,97.779999,98.070000,96.420830,1896400
2022-04-21,98.849998,99.070000,96.370003,96.550003,94.926399,8192900
2022-04-22,96.400002,96.430000,94.279999,94.379997,92.792885,2339700
2022-04-25,93.620003,94.570000,92.760002,94.529999,92.940361,3617900
2022-04-26,93.910004,93.919998,91.889999,91.919998,90.374252,3346500
2022-04-27,92.199997,93.209999,91.720001,92.269997,90.718369,5464900
2022-04-28,93.160004,94.550003,92.199997,94.199997,92.615913,4315300
2022-04-29,93.989998,94.489998,91.650002,91.730003,90.187447,3367900
2022-05-02,91.690002,92.320000,90.309998,92.029999,90.482407,4936500
2022-05-03,92.330002,92.970001,92.000000,92.589996,91.032990,3695000
2022-05-04,92.470001,94.970001,91.730003,94.769997,93.176323,4135800
2022-05-05,93.660004,93.660004,90.650002,91.540001,90.000648,4187400
2022-05-06,90.870003,91.410004,89.699997,90.629997,89.105942,4590200
2022-05-09,89.250000,89.449997,87.459999,87.760002,86.284218,5784400
2022-05-10,89.160004,89.419998,87.180000,88.070000,86.588997,6017700
2022-05-11,88.160004,89.250000,86.820000,86.970001,85.507500,6309300
2022-05-12,86.309998,87.580002,85.519997,86.849998,85.389511,5135400
2022-05-13,87.889999,89.320000,87.779999,89.139999,87.641006,2751700
2022-05-16,88.769997,89.540001,88.300003,88.849998,87.355881,2073300
2022-05-17,90.339996,90.669998,89.589996,90.650002,89.125610,2507700
2022-05-18,89.769997,89.849998,87.349998,87.620003,86.146568,3497500
2022-05-19,87.169998,88.489998,86.959999,87.699997,86.225212,5937500
2022-05-20,88.639999,88.720001,86.199997,87.949997,86.471008,2268400
2022-05-23,88.610001,89.519997,88.180000,89.370003,87.867142,1945400
2022-05-24,88.419998,88.860001,87.419998,88.629997,87.139580,1764600
2022-05-25,88.160004,89.620003,88.129997,89.239998,87.739319,2054600
2022-05-26,89.379997,91.050003,89.379997,90.709999,89.184608,1657800
2022-05-27,91.379997,92.570000,91.300003,92.559998,91.003494,1606100
2022-05-31,92.550003,92.930000,91.820000,92.139999,90.590553,4431600
2022-06-01,92.779999,92.889999,90.949997,91.459999,89.921989,3117700
2022-06-02,91.690002,93.309998,91.300003,93.300003,91.731049,2553600
2022-06-03,92.190002,92.480003,91.570000,91.750000,90.207115,2106100
2022-06-06,92.900002,93.089996,91.879997,92.080002,90.531570,3043500
2022-06-07,91.330002,92.860001,91.199997,92.779999,91.219788,3557800
2022-06-08,92.430000,92.750000,91.739998,91.910004,90.364426,3324900
2022-06-09,90.589996,90.949997,88.940002,88.940002,88.257713,3580400
2022-06-10,87.430000,87.699997,86.519997,86.629997,85.965431,3574600
2022-06-13,84.349998,84.750000,83.120003,83.419998,82.780052,4217100
2022-06-14,83.650002,84.029999,82.470001,83.169998,82.531975,6172000
2022-06-15,83.940002,85.339996,82.910004,84.440002,83.792236,3660600
2022-06-16,82.379997,82.610001,81.459999,81.970001,81.341179,3653500
2022-06-17,82.099998,82.690002,81.260002,81.930000,81.301483,4877700
2022-06-21,83.339996,84.080002,83.250000,83.760002,83.117447,4832300
2022-06-22,82.769997,84.139999,82.559998,83.279999,82.641129,3650800
2022-06-23,83.620003,83.910004,82.769997,83.760002,83.117447,3691000
2022-06-24,84.610001,86.339996,84.610001,86.309998,85.647881,3355000
2022-06-27,86.540001,86.610001,85.879997,86.059998,85.399803,4133600
2022-06-28,86.580002,87.040001,84.760002,84.790001,84.139549,3202000
2022-06-29,84.870003,85.029999,84.260002,84.559998,83.911308,3589900
2022-06-30,83.459999,84.430000,82.779999,83.889999,83.246452,5459500
2022-07-01,83.500000,84.550003,82.930000,84.480003,83.831924,3230800
2022-07-05,82.949997,84.070000,82.400002,84.050003,83.405228,5108900
2022-07-06,83.989998,84.589996,83.419998,84.169998,83.524300,3530200
2022-07-07,84.699997,85.650002,84.699997,85.510002,84.854027,3197700
2022-07-08,85.129997,85.900002,84.820000,85.449997,84.794479,2727300
2022-07-11,84.680000,84.769997,84.089996,84.239998,83.593765,4357500
2022-07-12,84.029999,84.529999,83.370003,83.720001,83.077759,2987400
2022-07-13,82.500000,83.949997,82.440002,83.379997,82.740356,2961000
2022-07-14,82.010002,82.900002,81.470001,82.809998,82.174736,2258200
2022-07-15,83.699997,84.220001,83.150002,84.220001,83.573921,4734000
2022-07-18,85.080002,85.320000,83.750000,83.989998,83.345680,2886400
2022-07-19,84.910004,86.209999,84.910004,86.120003,85.459343,2193700
2022-07-20,86.070000,86.709999,85.790001,86.389999,85.727272,1837500
2022-07-21,86.239998,87.300003,85.949997,87.269997,86.600517,3553400
2022-07-22,87.360001,87.709999,86.110001,86.529999,85.866196,1732700
2022-07-25,86.870003,86.959999,86.389999,86.800003,86.134132,7341200
2022-07-26,86.360001,86.449997,85.620003,85.750000,85.092178,3320400
2022-07-27,86.519997,88.129997,86.459999,87.849998,87.176071,2584100
2022-07-28,87.930000,88.809998,87.190002,88.690002,88.009628,2597300
2022-07-29,88.769997,89.889999,88.620003,89.820000,89.130959,1623700
2022-08-01,89.230003,90.059998,89.050003,89.529999,88.843185,3610700
2022-08-02,89.080002,89.849998,88.629997,88.830002,88.148552,3810700
2022-08-03,89.239998,90.139999,89.080002,89.970001,89.279808,2494100
2022-08-04,89.980003,90.290001,89.739998,90.110001,89.418732,2889600
2022-08-05,89.099998,89.989998,89.029999,89.830002,89.140884,1493400
2022-08-08,90.230003,90.800003,89.690002,89.870003,89.180580,2580300
2022-08-09,89.800003,89.889999,89.250000,89.440002,88.753876,3657200
2022-08-10,91.080002,91.410004,90.739998,91.309998,90.609528,12379800
2022-08-11,91.930000,92.419998,91.230003,91.389999,90.688911,2771500
2022-08-12,91.760002,92.660004,91.500000,92.650002,91.939247,1186400
2022-08-15,92.050003,92.730003,92.010002,92.629997,91.919403,7124300
2022-08-16,92.269997,93.059998,92.220001,92.699997,91.988861,7095000
2022-08-17,91.900002,92.599998,91.589996,92.029999,91.324005,2873100
2022-08-18,92.040001,92.180000,91.680000,92.000000,91.294235,2668600
2022-08-19,91.339996,91.389999,90.570000,90.769997,90.073669,3602900
2022-08-22,89.790001,89.790001,88.919998,89.059998,88.376785,3564400
2022-08-23,88.989998,89.690002,88.930000,89.050003,88.366867,2482700
2022-08-24,88.830002,89.599998,88.750000,89.279999,88.595100,2083000
2022-08-25,89.639999,90.599998,89.510002,90.599998,89.904976,3801500
2022-08-26,90.709999,90.739998,87.879997,87.900002,87.225693,4202100
2022-08-29,87.330002,87.980003,87.150002,87.360001,86.689835,7073600
2022-08-30,87.730003,87.769997,86.070000,86.459999,85.796730,5699500
2022-08-31,86.930000,87.099998,85.900002,85.900002,85.241035,2580900
2022-09-01,85.209999,85.730003,84.480003,85.690002,85.032646,3659900
2022-09-02,86.430000,86.720001,84.589996,84.949997,84.298317,5335900
2022-09-06,85.089996,85.269997,84.150002,84.480003,83.831924,16409700
2022-09-07,84.230003,85.870003,84.199997,85.739998,85.082253,4054700
2022-09-08,85.199997,86.209999,84.879997,86.139999,85.479187,4237600
2022-09-09,87.029999,87.879997,86.989998,87.730003,87.056992,6148900
2022-09-12,88.330002,88.989998,88.320000,88.809998,88.128708,5561400
2022-09-13,86.980003,87.160004,85.080002,85.300003,84.645638,4328300
2022-09-14,85.599998,85.949997,84.989998,85.639999,84.983025,2181200
2022-09-15,85.160004,85.830002,84.489998,84.750000,84.099854,6209600
2022-09-16,83.849998,84.180000,83.389999,83.989998,83.345680,4167400
2022-09-19,83.239998,84.550003,83.230003,84.540001,83.891464,5578300
2022-09-20,83.779999,83.919998,82.949997,83.500000,82.859444,2801600
2022-09-21,83.730003,84.370003,82.110001,82.129997,81.499947,4704500
2022-09-22,82.180000,82.260002,81.300003,81.519997,80.894630,2728200
2022-09-23,80.400002,80.410004,78.919998,79.809998,79.197746,9135300
2022-09-26,79.320000,80.070000,78.559998,78.860001,78.255035,7065600
2022-09-27,79.550003,80.000000,78.110001,78.599998,77.997032,4203500
2022-09-28,78.669998,80.470001,78.370003,80.209999,79.594681,7182400
2022-09-29,79.139999,79.279999,78.029999,78.699997,78.096260,5311400
2022-09-30,78.410004,79.330002,77.769997,77.830002,77.232941,4633100
2022-10-03,78.660004,80.050003,78.260002,79.680000,79.068748,2645600
2022-10-04,81.199997,82.410004,81.199997,82.400002,81.767883,3585800
2022-10-05,81.330002,82.489998,80.830002,82.029999,81.400719,2050400
2022-10-06,81.580002,82.129997,80.959999,81.080002,80.458008,2955500
2022-10-07,80.330002,80.349998,78.690002,79.019997,78.413803,7158700
2022-10-10,79.209999,79.209999,77.910004,78.389999,77.788643,2846600
2022-10-11,77.970001,78.870003,77.349998,77.730003,77.133705,13744800
2022-10-12,77.779999,78.059998,77.379997,77.519997,76.925316,2764200
2022-10-13,75.860001,79.559998,75.709999,79.269997,78.661888,9384300
2022-10-14,79.800003,80.050003,77.500000,77.589996,76.994774,4166700
2022-10-17,79.070000,79.849998,79.070000,79.599998,78.989357,5449900
2022-10-18,81.139999,81.220001,79.629997,80.349998,79.733604,3955700
2022-10-19,79.709999,80.220001,78.989998,79.529999,78.919899,2844000
2022-10-20,79.589996,80.580002,78.980003,79.150002,78.542816,6200900
2022-10-21,78.930000,80.919998,78.570000,80.830002,80.209923,4754500
2022-10-24,80.650002,81.309998,80.019997,81.070000,80.448082,2362600
2022-10-25,81.260002,82.589996,81.220001,82.500000,81.867111,5343900
2022-10-26,82.089996,83.440002,82.059998,82.510002,81.877037,6723700
2022-10-27,82.550003,83.029999,81.900002,82.010002,81.380875,3342300
2022-10-28,81.849998,83.419998,81.769997,83.320000,82.680824,5587800
2022-10-31,82.650002,83.080002,82.519997,82.769997,82.135040,6739400
2022-11-01,83.980003,83.989998,82.589996,82.849998,82.214424,2923000
2022-11-02,82.839996,83.839996,81.089996,81.150002,80.527473,10681700
2022-11-03,80.239998,80.970001,79.849998,80.440002,79.822922,7749200
2022-11-04,82.269997,82.669998,81.070000,82.330002,81.698418,6669600
2022-11-07,82.669998,83.040001,82.169998,82.849998,82.214424,7741200
2022-11-08,83.150002,84.070000,82.669998,83.430000,82.789978,5007300
2022-11-09,82.949997,83.239998,81.809998,81.889999,81.261795,8720600
2022-11-10,84.989998,86.349998,84.500000,86.279999,85.618111,6217200
2022-11-11,86.779999,87.730003,86.470001,87.589996,86.918060,8577000
2022-11-14,87.129997,87.730003,86.750000,86.800003,86.134132,5329600
2022-11-15,88.290001,88.470001,86.860001,87.639999,86.967682,5437000
2022-11-16,87.349998,87.480003,86.830002,86.980003,86.312752,4502500
2022-11-17,85.589996,86.849998,85.580002,86.769997,86.104355,4756300
2022-11-18,87.309998,87.400002,86.449997,86.940002,86.273056,4623400
2022-11-21,86.400002,86.650002,86.040001,86.459999,85.796730,5248600
2022-11-22,86.860001,87.580002,86.599998,87.540001,86.868454,4189400
2022-11-23,87.510002,88.339996,87.510002,88.220001,87.543236,1666700
2022-11-25,88.190002,88.400002,88.080002,88.290001,87.612694,1664600
2022-11-28,87.699997,88.050003,86.870003,87.010002,86.342514,10513600
2022-11-29,87.309998,87.620003,86.870003,87.190002,86.521133,3482400
2022-11-30,87.639999,89.669998,87.070000,89.669998,88.982109,6897400
2022-12-01,90.089996,90.370003,89.309998,89.800003,89.111115,5332300
2022-12-02,88.790001,89.949997,88.760002,89.720001,89.031731,4086400
2022-12-05,89.199997,89.389999,87.910004,88.190002,87.513466,16178500
2022-12-06,88.250000,88.349998,86.839996,87.250000,86.580673,4401400
2022-12-07,87.050003,87.540001,86.879997,87.089996,86.421898,4579300
2022-12-08,87.470001,87.959999,87.160004,87.760002,87.086761,2221000
2022-12-09,87.760002,88.199997,87.309998,87.339996,86.669983,7892800
2022-12-12,87.500000,88.129997,87.220001,88.120003,87.444000,7170700
2022-12-13,89.919998,89.919998,87.800003,88.250000,88.250000,9199600
2022-12-14,88.300003,89.000000,87.250000,87.910004,87.910004,6056000
2022-12-15,86.870003,87.029999,85.419998,85.750000,85.750000,3598200
2022-12-16,85.150002,85.519997,84.540001,84.919998,84.919998,4681100
2022-12-19,85.110001,85.139999,84.099998,84.400002,84.400002,5020400
2022-12-20,84.400002,84.959999,84.099998,84.589996,84.589996,9583300
2022-12-21,85.120003,85.940002,84.980003,85.699997,85.699997,3799300
2022-12-22,85.150002,85.190002,83.589996,84.669998,84.669998,5524900
2022-12-23,84.510002,85.070000,84.169998,85.059998,85.059998,4502300
2022-12-27,85.150002,85.349998,84.690002,85.029999,85.029999,4102300
2022-12-28,85.050003,85.389999,83.930000,83.930000,83.930000,3474700
2022-12-29,84.760002,85.580002,84.610001,85.389999,85.389999,5039100
2022-12-30,84.820000,85.059998,84.330002,84.879997,84.879997,4201900
